,time,x_lmc,y_lmc,lat,lon,UTM_N,UTM_E,z,vel_over_ground_N,vel_over_ground_E,vel_over_ground_D,u,v,w,roll,pitch,yaw,p,q,r,q0,q1,q2,q3,rud_angle,mot_pwr,batt_pos,pump_vol,vel_oc_N,vel_oc_E,vel_oc_u,vel_oc_v
554,1574793691.000041,238.95202154703438,2725.9413891377617,36.553800045650384,25.48612924506983,4046441.9913891368,364514.13202154683,201.00001969576817,-0.08237806076371265,0.4984592627291249,-0.4500041859308565,-0.4939051100171197,-0.4223781471134205,0.18814018476138145,1.1622363731696639,26.286711347288144,354.48425224864195,-0.0022724603933011664,-0.011596825058560849,-0.0014821522600038015,-0.02080514162840599,-0.22663782773681762,0.04915487721079619,-0.9725145682138756,-0.007444142658354823,5.198246906482059,-0.014862048,252.62082336599565,0.05115616125310487,-0.1700124714123362,-0.06538391913747549,0.013695656262461307
555,1574793699.000041,238.03687982073947,2729.543159471643,36.5538323748196,25.486118389571395,4046445.593159472,364513.21687982074,197.30001363583585,-0.18288239556680477,0.534858369079352,-0.4500049831668052,0.45317955109812025,-0.22888823549473153,0.514060952634488,1.6250076389251062,25.9550060425614,350.41520480132306,-0.0026039731417480823,0.0025399891992777053,-0.0032139639164302713,-0.03252970481391379,-0.22260639600426524,0.0845768290884253,-0.9706878535332063,0.016702549794201774,4.993351299136315,-0.014862048,252.62254847719703,0.039152521394423205,-0.5352916934479078,0.004933496438229101,-0.055110372119431955
556,1574793707.000041,236.744329137004,2732.8290779711274,36.55386180401005,25.486103373892682,4046448.879077971,364511.924329137,193.6999982888448,-0.19829353768321967,0.977381606753178,-0.5666569001012255,0.3877446694109292,-0.4976585690567654,0.9579586715432776,2.5765857064582254,25.68226793545952,351.92418978879317,0.001933266723326398,-0.00019435204272238397,0.003580808881903161,-0.03751232981659058,-0.22009721010544053,0.07362236596192386,-0.971972109404999,0.043803262652209664,5.270806783964568,-0.014862047999999996,252.57630064635967,0.09145594913110043,-0.6256491361281825,0.10842139082057001,-0.0702641514710211
557,1574793715.000041,235.89407324301746,2737.6266844048537,36.55390491919749,25.48609303290142,4046453.6766844033,364511.0740732429,190.19999134358355,-0.09174164987867564,1.322979069357865,-0.6333220319378552,-1.1488914272854713,-0.5554660790908328,0.728893646098784,3.072533790431522,25.25493928270551,357.02333840652733,-0.0002114247295922778,0.00022756723931528287,-0.00387718155214865,-0.031828278366838485,-0.21777924202230775,0.031194296232741236,-0.9749796383572036,0.07834035829801772,4.823633693777328,-0.014862048000000001,252.6359771247173,0.07118633508083061,-0.372275995679965,-0.032703401150842054,-0.09513690437628652
558,1574793723.000041,235.9541797663605,2743.9173269195994,36.553961618689954,25.486092598257457,4046459.967326918,364511.13417976623,186.67467373071776,0.10718061065309513,-0.01481658277436089,-0.05998187312288226,0.12457441480691614,-0.09953263064794665,0.03393122727467517,3.133878949359207,25.181592176555935,261.2842455124139,1.557794683964264e-05,-0.0006766625713816095,-0.002165153665795166,-0.055277306391868994,-0.11465210506313941,0.18556198990160813,-0.5352356993277486,0.07626470300914218,5.167401859008388,-0.014862047999999994,252.58499903626173,0.06635111420984463,-0.25643239097706727,0.04735583364012825,0.08562080970233454
559,1574793731.000041,236.83631875438775,2748.121293445521,36.55399962976619,25.48610171271888,4046464.1712934454,364512.01631875447,184.51007046256737,0.2410655293502642,0.9095881410025511,-0.4319446028073929,-0.8061474709933294,-0.680387883101724,0.3929723673985786,3.2210506783723365,24.87448520886372,14.247125950867947,0.0014595933771393826,-0.0033813306694801784,-0.000770694708514465,0.013780554121743468,0.2055685945175881,0.04976714573357864,0.9258839240183407,0.04650056358167964,5.202475746103322,-0.014862048000000001,252.62818925620718,0.03005596087025483,0.04183741282752129,-0.013385831637508491,-0.05071089660119661
560,1574793739.000041,239.07538158721044,2755.2184528107045,36.554063906635605,25.486125475546178,4046471.268452811,364514.2553815872,181.05046139124545,0.2930392990441026,0.7610000081693681,-0.4438816812323126,0.5499226571770253,0.19432983859524167,0.7382746917429405,2.5682342852464917,25.262187726577995,6.280107958764779,0.0048139966478460035,-0.0030718553767501004,-0.009836270092146767,0.0086456186536602,0.22110765216112271,0.05420375659042425,0.9805010441300261,0.017050475142263592,5.181657687001524,-0.014862047999999992,252.59005552751336,0.0622230185990305,-0.06025186321097006,0.07007472735414448,0.011835548794135413
561,1574793747.000041,240.79271289158925,2761.135640707567,36.5541174756483,25.486143618046878,4046477.1856407085,364515.97271289164,177.72451994460718,0.2701355809105421,1.019370786922515,-0.5299393521280693,-0.15988483539255352,-0.9291963855846067,0.6968330128213048,1.7952965958958664,25.807253380007868,-18.141385374995338,-0.0056414608532730295,0.0024102175196413864,-0.001782826380609942,0.01941882270703471,0.25609756673315553,-0.013102366348104712,1.1158143538573209,0.017860796044373226,4.887807695852547,-0.014862048000000003,252.52910403227105,-0.020216633210390543,-0.0885345978141901,-0.020733789748288843,0.05112437397246756
562,1574793755.000041,242.4251499772129,2769.3554758960654,36.55419178396224,25.486160407444174,4046485.4054758963,364517.60514997726,173.453745366366,0.08127490268696698,0.6424896164360006,-0.2862914237785701,0.6584861968555802,1.0751283364202637,0.1048368655997532,1.4344392760018856,26.313937863155036,285.5622615582439,-0.0006361846272850342,-0.011119792228597072,-0.0021288568093640286,-0.20963673361407764,-0.1479515435754987,0.8570402530946589,-0.6846109102248368,-0.009839324108499766,5.001264807914151,-0.014862048000000003,252.5865522361022,-0.015217527240572848,-0.09815117542547547,0.037945113759845384,-0.0009465479353078048
563,1574793763.000041,243.15236377429545,2775.07849415772,36.55424346267827,25.48616752434549,4046491.1284941565,364518.3323637743,170.24234743242283,0.1261654388299754,0.837255992019013,-0.5352674436351598,-0.44677830298970045,0.4216525332738882,0.3923132840035848,1.4398778983778264,26.003781945474188,274.94420307902266,-0.03841664924794274,-0.02027908494510217,-0.010935067956311523,-0.1556136464905642,-0.14051162316930058,0.6381270813987518,-0.6411571507644755,-0.008486728301188122,5.135067444210256,-0.014862048000000001,252.5458352569244,0.04243026847487879,-0.25319027149301127,0.008057161748464957,0.03767677816011504
